None,ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume,MAVshort,MAVlong,RSI,Decision
676,TSLA,2015-07-20,275.0,286.65,272.54,282.26,4978454.0,0.0,1.0,275.0,286.65,272.54,282.26,4978454.0,251.68666666666664,226.27655000000001,71.65268547772087,Sell
677,TSLA,2015-07-17,272.5,275.54,268.25,274.66,5004099.0,0.0,1.0,272.5,275.54,268.25,274.66,5004099.0,252.5593333333333,226.48825,64.89506108384673,Hold
678,TSLA,2015-07-16,264.22,267.2,263.16,266.68,1615961.0,0.0,1.0,264.22,267.2,263.16,266.68,1615961.0,253.34900000000002,226.61265,47.83699059561129,Hold
679,TSLA,2015-07-15,266.74,267.49,262.08,263.14,2021621.0,0.0,1.0,266.74,267.49,262.08,263.14,2021621.0,254.6256666666667,226.72455,48.02366565961733,Hold
680,TSLA,2015-07-14,262.1,265.9899,260.51,265.65,1907641.0,0.0,1.0,262.1,265.9899,260.51,265.65,1907641.0,256.14633333333336,226.81425,53.740417657943404,Hold
681,TSLA,2015-07-13,262.25,262.55,256.05,262.16,2960319.0,0.0,1.0,262.25,262.55,256.05,262.16,2960319.0,257.58933333333334,226.8677,47.266748869708216,Hold
682,TSLA,2015-07-10,262.22,263.0,257.82,259.15,2610858.0,0.0,1.0,262.22,263.0,257.82,259.15,2610858.0,258.53533333333337,226.89475,44.930997876857724,Hold
683,TSLA,2015-07-09,259.08,262.95,256.79,257.92,3334077.0,0.0,1.0,259.08,262.95,256.79,257.92,3334077.0,259.06,226.92525,45.99293670198317,Hold
684,TSLA,2015-07-08,259.32,260.8,254.31,254.96,6221077.0,0.0,1.0,259.32,260.8,254.31,254.96,6221077.0,259.0503333333333,226.93130000000002,43.477110346652566,Hold
685,TSLA,2015-07-07,275.0,275.2,260.77,267.88,6105126.0,0.0,1.0,275.0,275.2,260.77,267.88,6105126.0,259.289,227.02925,59.69487547268223,Hold
686,TSLA,2015-07-06,278.88,281.69,276.3,279.72,4121933.0,0.0,1.0,278.88,281.69,276.3,279.72,4121933.0,260.11333333333334,227.178,59.39839747799817,Hold
687,TSLA,2015-07-02,280.195,282.45,273.31,280.02,7163930.0,0.0,1.0,280.195,282.45,273.31,280.02,7163930.0,261.34233333333333,227.34125,58.58788853161843,Hold
688,TSLA,2015-07-01,271.11,272.62,267.8503,269.15,2101224.0,0.0,1.0,271.11,272.62,267.8503,269.15,2101224.0,262.2303333333333,227.4176,50.75436115040074,Hold
689,TSLA,2015-06-30,264.8,270.92,264.0,268.26,3086935.0,0.0,1.0,264.8,270.92,264.0,268.26,3086935.0,263.23333333333335,227.48635,50.880302493205726,Hold
690,TSLA,2015-06-29,261.95,265.95,260.7,262.02,3478909.0,0.0,1.0,261.95,265.95,260.7,262.02,3478909.0,264.055,227.53715,36.57468824621914,Hold
691,TSLA,2015-06-26,268.89,269.11,266.0,267.09,3838434.0,0.0,1.0,268.89,269.11,266.0,267.09,3838434.0,264.91999999999996,227.59994999999998,44.80439258750854,Hold
692,TSLA,2015-06-25,266.45,271.41,265.25,268.79,2849204.0,0.0,1.0,266.45,271.41,265.25,268.79,2849204.0,265.796,227.7048,51.584797957037715,Hold
693,TSLA,2015-06-24,266.98,267.35,263.72,265.17,2412293.0,0.0,1.0,266.98,267.35,263.72,265.17,2412293.0,266.4306666666667,227.78105,51.52288072018007,Hold
694,TSLA,2015-06-23,260.32,268.0,258.57,267.67,3870818.0,0.0,1.0,260.32,268.0,258.57,267.67,3870818.0,266.34866666666665,227.86905,51.51560624249702,Hold
695,TSLA,2015-06-22,262.15,264.4,255.69,259.79,4561079.0,0.0,1.0,262.15,264.4,255.69,259.79,4561079.0,266.13233333333335,227.882,48.3316908348585,Hold
696,TSLA,2015-06-19,262.4,263.8,260.1,262.51,2463013.0,0.0,1.0,262.4,263.8,260.1,262.51,2463013.0,266.21633333333335,227.86745,52.37489397794742,Hold
697,TSLA,2015-06-18,262.0,263.46,260.02,261.89,2782703.0,0.0,1.0,262.0,263.46,260.02,261.89,2782703.0,266.0743333333333,227.89955,52.83045772137456,Hold
698,TSLA,2015-06-17,252.17,264.36,252.02,260.41,5512920.0,0.0,1.0,252.17,264.36,252.02,260.41,5512920.0,265.8616666666667,227.96664999999996,53.969410050983264,Hold
699,TSLA,2015-06-16,250.13,253.44,249.095,253.12,1984678.0,0.0,1.0,250.13,253.44,249.095,253.12,1984678.0,265.505,228.0443,38.28943192637259,Hold
700,TSLA,2015-06-15,249.7,251.28,246.01,250.38,2186175.0,0.0,1.0,249.7,251.28,246.01,250.38,2186175.0,265.02366666666666,228.14734999999996,22.7930267062314,Buy
701,TSLA,2015-06-12,250.21,253.46,250.21,250.69,1422335.0,0.0,1.0,250.21,253.46,250.21,250.69,1422335.0,264.94633333333337,228.26635,22.807342851844993,Buy
702,TSLA,2015-06-11,253.26,254.37,250.43,251.41,2044058.0,0.0,1.0,253.26,254.37,250.43,251.41,2044058.0,264.4796666666667,228.37275000000002,29.739607126541827,Buy
703,TSLA,2015-06-10,251.9,254.0,248.5,250.7,3454453.0,0.0,1.0,251.9,254.0,248.5,250.7,3454453.0,263.92966666666666,228.47494999999998,29.86238532110093,Buy
704,TSLA,2015-06-09,255.4,257.74,254.14,256.0,2611146.0,0.0,1.0,255.4,257.74,254.14,256.0,2611146.0,263.534,228.6162,42.94421003281765,Hold
705,TSLA,2015-06-08,250.85,258.75,250.31,256.29,5016997.0,0.0,1.0,250.85,258.75,250.31,256.29,5016997.0,263.18466666666666,228.78474999999997,35.7444561774024,Hold
706,TSLA,2015-06-05,246.0,249.7,245.68,249.14,3022026.0,0.0,1.0,246.0,249.7,245.68,249.14,3022026.0,262.0806666666667,228.85925,27.325178859912285,Buy
707,TSLA,2015-06-04,247.5,249.3,245.71,245.92,2453615.0,0.0,1.0,247.5,249.3,245.71,245.92,2453615.0,261.1226666666667,228.89724999999999,27.579781038900535,Buy
708,TSLA,2015-06-03,248.2,250.72,247.01,248.99,1781505.0,0.0,1.0,248.2,250.72,247.01,248.99,1781505.0,260.533,228.97850000000003,28.528735632183924,Buy
709,TSLA,2015-06-02,248.92,249.4,246.3,248.35,2134809.0,0.0,1.0,248.92,249.4,246.3,248.35,2134809.0,260.04,229.08835000000002,34.2250413678985,Hold
710,TSLA,2015-06-01,251.41,251.6,247.47,249.45,2505057.0,0.0,1.0,251.41,251.6,247.47,249.45,2505057.0,259.5,229.22595,31.148960739030073,Hold
711,TSLA,2015-05-29,251.0,252.8677,249.43,250.8,3789283.0,0.0,1.0,251.0,252.8677,249.43,250.8,3789283.0,259.1213333333333,229.38825,34.32287249081152,Hold
712,TSLA,2015-05-28,247.03,251.8,245.05,251.45,3647283.0,0.0,1.0,247.03,251.8,245.05,251.45,3647283.0,258.86466666666666,229.56975,37.02953097857556,Hold
713,TSLA,2015-05-27,248.51,249.5,245.55,247.43,3408200.0,0.0,1.0,248.51,249.5,245.55,247.43,3408200.0,258.51500000000004,229.7694,40.90182283338666,Hold
714,TSLA,2015-05-26,247.68,252.0,246.5,247.455,3498682.0,0.0,1.0,247.68,252.0,246.5,247.455,3498682.0,258.26483333333334,229.980775,44.87830502538965,Hold
715,TSLA,2015-05-22,245.38,248.6,245.01,247.73,2223089.0,0.0,1.0,245.38,248.6,245.01,247.73,2223089.0,257.59316666666666,230.17582499999997,44.81065918653576,Hold
716,TSLA,2015-05-21,243.03,246.62,242.3574,245.62,1970643.0,0.0,1.0,243.03,246.62,242.3574,245.62,1970643.0,256.4565,230.39092499999998,40.320962888666024,Hold
717,TSLA,2015-05-20,247.13,247.74,241.3721,244.35,3755569.0,0.0,1.0,247.13,247.74,241.3721,244.35,3755569.0,255.26749999999998,230.58622499999998,39.579914670167405,Hold
718,TSLA,2015-05-19,248.43,251.0,246.15,247.14,3674231.0,0.0,1.0,248.43,251.0,246.15,247.14,3674231.0,254.53383333333335,230.81672500000002,34.15593705293276,Hold
719,TSLA,2015-05-18,247.0,249.9,246.0,248.75,3353212.0,0.0,1.0,247.0,249.9,246.0,248.75,3353212.0,253.8835,231.081775,37.1243169398907,Hold
720,TSLA,2015-05-15,243.93,249.4,242.5,248.84,4527563.0,0.0,1.0,243.93,249.4,242.5,248.84,4527563.0,253.44416666666666,231.384275,49.324932493249364,Hold
721,TSLA,2015-05-14,244.82,244.89,241.25,244.1,2895936.0,0.0,1.0,244.82,244.89,241.25,244.1,2895936.0,252.67783333333333,231.67302500000002,46.16680707666388,Hold
722,TSLA,2015-05-13,247.61,248.3,242.25,243.18,5440165.0,0.0,1.0,247.61,248.3,242.25,243.18,5440165.0,251.82416666666668,231.92927500000002,36.544696618804984,Hold
723,TSLA,2015-05-12,240.11,246.35,238.19,244.74,6363429.0,0.0,1.0,240.11,246.35,238.19,244.74,6363429.0,251.14316666666667,232.20127499999998,41.98134162594404,Hold
724,TSLA,2015-05-11,236.29,242.88,235.31,239.49,5672262.0,0.0,1.0,236.29,242.88,235.31,239.49,5672262.0,250.20383333333334,232.461575,31.32033008252064,Hold
725,TSLA,2015-05-08,235.99,238.4099,233.7,236.61,4668236.0,0.0,1.0,235.99,238.4099,233.7,236.61,4668236.0,249.43116666666668,232.74962499999998,24.831500532103533,Buy
726,TSLA,2015-05-07,221.0,237.48,220.25,236.8,9455909.0,0.0,1.0,221.0,237.48,220.25,236.8,9455909.0,248.57416666666666,233.047575,23.58456545257843,Buy
727,TSLA,2015-05-06,234.1,234.47,228.2,230.43,5270933.0,0.0,1.0,234.1,234.47,228.2,230.43,5270933.0,247.52550000000002,233.311025,21.74202127659572,Buy
728,TSLA,2015-05-05,237.76,239.5,229.13,232.95,5796873.0,0.0,1.0,237.76,239.5,229.13,232.95,5796873.0,246.61016666666666,233.64287499999998,27.735993860322267,Buy
729,TSLA,2015-05-04,228.18,234.73,227.11,230.51,4434596.0,0.0,1.0,228.18,234.73,227.11,230.51,4434596.0,245.85649999999998,233.961575,25.215889464594127,Buy
730,TSLA,2015-05-01,229.94,231.77,220.405,226.03,5281689.0,0.0,1.0,229.94,231.77,220.405,226.03,5281689.0,245.04483333333332,234.248325,23.605497170573955,Buy
731,TSLA,2015-04-30,230.39,232.89,225.17,226.05,3911857.0,0.0,1.0,230.39,232.89,225.17,226.05,3911857.0,244.2235,234.602725,24.484104852203032,Buy
732,TSLA,2015-04-29,230.05,234.97,227.63,232.45,3936077.0,0.0,1.0,230.05,234.97,227.63,232.45,3936077.0,243.5915,235.00977499999996,31.390929820116526,Hold
733,TSLA,2015-04-28,234.75,235.5,228.03,230.48,6085379.0,0.0,1.0,234.75,235.5,228.03,230.48,6085379.0,242.91750000000002,235.409825,27.065026362038623,Buy
734,TSLA,2015-04-27,222.56,238.75,222.0,231.55,11672627.0,0.0,1.0,222.56,238.75,222.0,231.55,11672627.0,242.10250000000002,235.84922499999996,28.816466552315603,Buy
735,TSLA,2015-04-24,220.5,220.8,218.01,218.425,2427843.0,0.0,1.0,220.5,220.8,218.01,218.425,2427843.0,240.84033333333335,236.2001,23.904868380933024,Buy
736,TSLA,2015-04-23,218.27,221.48,217.1501,218.6,4411184.0,0.0,1.0,218.27,221.48,217.1501,218.6,4411184.0,239.82233333333335,236.55315,24.63364293085651,Buy
737,TSLA,2015-04-22,212.5,221.88,211.69,219.44,7863037.0,0.0,1.0,212.5,221.88,211.69,219.44,7863037.0,238.93966666666665,236.83735000000001,23.496752566519973,Buy
738,TSLA,2015-04-21,205.8,210.75,204.31,209.41,3432541.0,0.0,1.0,205.8,210.75,204.31,209.41,3432541.0,237.62033333333335,237.00775,21.35783660255187,Buy
739,TSLA,2015-04-20,206.78,207.85,203.85,205.27,2559251.0,0.0,1.0,206.78,207.85,203.85,205.27,2559251.0,236.1843333333333,237.16670000000002,20.85735540264085,Hold
740,TSLA,2015-04-17,204.99,206.88,203.5,206.79,2469926.0,0.0,1.0,204.99,206.88,203.5,206.79,2469926.0,234.76233333333332,237.28674999999998,22.767695099818454,Hold
741,TSLA,2015-04-16,207.7,209.17,206.29,206.7,1659059.0,0.0,1.0,207.7,209.17,206.29,206.7,1659059.0,233.29233333333332,237.33555,25.696435886931525,Hold
742,TSLA,2015-04-15,207.46,209.59,206.6,207.83,1952378.0,0.0,1.0,207.46,209.59,206.6,207.83,1952378.0,231.8383333333333,237.4187,23.518869913556827,Hold
743,TSLA,2015-04-14,208.57,209.49,205.5,207.46,3025963.0,0.0,1.0,208.57,209.49,205.5,207.46,3025963.0,230.50599999999997,237.5075,24.592151675485013,Hold
744,TSLA,2015-04-13,210.435,213.0,209.05,209.78,3758230.0,0.0,1.0,210.435,213.0,209.05,209.78,3758230.0,229.25016666666667,237.61605,31.19212962962962,Hold
745,TSLA,2015-04-10,209.85,211.65,209.0,210.9,4067676.0,0.0,1.0,209.85,211.65,209.0,210.9,4067676.0,228.0225,237.70275,32.90067720090292,Hold
746,TSLA,2015-04-09,208.43,210.37,206.12,210.09,3800225.0,0.0,1.0,208.43,210.37,206.12,210.09,3800225.0,226.8381666666667,237.77129999999997,21.118574011883254,Hold
747,TSLA,2015-04-08,208.2,210.9,205.87,207.67,6303117.0,0.0,1.0,208.2,210.9,205.87,207.67,6303117.0,225.6155,237.79690000000002,20.875893769152214,Hold
748,TSLA,2015-04-07,202.51,205.06,201.14,203.25,4347864.0,0.0,1.0,202.51,205.06,201.14,203.25,4347864.0,224.1525,237.81330000000003,16.713714420136412,Hold
749,TSLA,2015-04-06,198.0,207.75,197.5,203.1,12455811.0,0.0,1.0,198.0,207.75,197.5,203.1,12455811.0,222.6308333333333,237.8353,24.056204503131838,Hold
750,TSLA,2015-04-02,190.23,193.23,190.0,191.0,5010368.0,0.0,1.0,190.23,193.23,190.0,191.0,5010368.0,220.70283333333333,237.76670000000001,16.71490593342982,Hold
751,TSLA,2015-04-01,188.7,192.3,186.05,187.59,3794621.0,0.0,1.0,188.7,192.3,186.05,187.59,3794621.0,218.81916666666666,237.67969999999997,13.831478537360908,Hold
752,TSLA,2015-03-31,193.53,193.76,188.41,188.77,5026569.0,0.0,1.0,193.53,193.76,188.41,188.77,5026569.0,217.0055,237.59265,20.665150653780586,Hold
753,TSLA,2015-03-30,185.85,192.25,181.8,190.57,10089516.0,0.0,1.0,185.85,192.25,181.8,190.57,10089516.0,215.19983333333332,237.54395,27.61875761266745,Hold
754,TSLA,2015-03-27,189.07,189.2899,181.4,185.0,8604947.0,0.0,1.0,189.07,189.2899,181.4,185.0,8604947.0,213.3835,237.4191,20.466251016535665,Hold
755,TSLA,2015-03-26,193.92,194.79,189.7,190.405,4127956.0,0.0,1.0,193.92,194.79,189.7,190.405,4127956.0,211.8433333333333,237.331875,30.695415235161732,Hold
756,TSLA,2015-03-25,198.27,198.59,192.7,194.3,5730389.0,0.0,1.0,198.27,198.59,192.7,194.3,5730389.0,210.42666666666668,237.248375,34.95663775850568,Hold
757,TSLA,2015-03-24,201.58,203.79,199.75,201.72,3649860.0,0.0,1.0,201.58,203.79,199.75,201.72,3649860.0,209.46966666666668,237.178725,44.48289119569395,Hold
758,TSLA,2015-03-23,198.5,200.5,197.47,199.63,2631626.0,0.0,1.0,198.5,200.5,197.47,199.63,2631626.0,208.359,237.081675,40.200810967368206,Hold
759,TSLA,2015-03-20,197.45,198.99,195.621,198.08,4269467.0,0.0,1.0,197.45,198.99,195.621,198.08,4269467.0,207.278,236.954925,37.72500957487552,Hold
760,TSLA,2015-03-19,202.0,204.59,194.53,195.65,8475244.0,0.0,1.0,202.0,204.59,194.53,195.65,8475244.0,206.26533333333333,236.816125,36.589895988112914,Hold
761,TSLA,2015-03-18,194.96,200.88,193.11,200.71,4820936.0,0.0,1.0,194.96,200.88,193.11,200.71,4820936.0,205.42066666666668,236.619625,43.838526912181315,Hold
762,TSLA,2015-03-17,195.43,198.71,193.94,194.73,4894052.0,0.0,1.0,195.43,198.71,193.94,194.73,4894052.0,204.16333333333336,236.402825,42.660234321157816,Hold
763,TSLA,2015-03-16,192.0,195.91,189.8,195.7,5628783.0,0.0,1.0,192.0,195.91,189.8,195.7,5628783.0,203.004,236.19537499999998,43.71389738362215,Hold
764,TSLA,2015-03-13,188.95,191.75,187.32,188.68,5434298.0,0.0,1.0,188.95,191.75,187.32,188.68,5434298.0,201.575,235.994025,47.84306433618446,Hold
765,TSLA,2015-03-12,193.75,194.45,189.75,191.07,4149294.0,0.0,1.0,193.75,194.45,189.75,191.07,4149294.0,200.66316666666668,235.79652499999997,53.29795299469294,Hold
766,TSLA,2015-03-11,191.15,196.18,191.01,193.74,4974871.0,0.0,1.0,191.15,196.18,191.01,193.74,4974871.0,199.8345,235.616725,54.58064516129032,Hold
767,TSLA,2015-03-10,188.46,193.5,187.6,190.32,5579691.0,0.0,1.0,188.46,193.5,187.6,190.32,5579691.0,198.86383333333336,235.41857500000003,49.776266332557725,Hold
768,TSLA,2015-03-09,194.39,194.49,188.25,190.88,6736724.0,0.0,1.0,194.39,194.49,188.25,190.88,6736724.0,198.24616666666665,235.210175,55.78057412504915,Hold
769,TSLA,2015-03-06,199.21,200.75,192.151,193.88,6712438.0,0.0,1.0,199.21,200.75,192.151,193.88,6712438.0,197.8665,235.027275,53.585801258900005,Hold
770,TSLA,2015-03-05,202.85,206.19,200.15,200.63,4877015.0,0.0,1.0,202.85,206.19,200.15,200.63,4877015.0,197.66116666666667,234.863475,56.1683882284155,Hold
771,TSLA,2015-03-04,199.25,202.52,197.21,202.435,4221962.0,0.0,1.0,199.25,202.52,197.21,202.435,4221962.0,197.51900000000003,234.70309999999998,50.78236130867711,Hold
772,TSLA,2015-03-03,196.81,200.2435,195.32,199.56,4432329.0,0.0,1.0,196.81,200.2435,195.32,199.56,4432329.0,197.24333333333334,234.59545000000003,49.92469879518073,Hold
773,TSLA,2015-03-02,202.7,203.34,195.825,197.325,7922065.0,0.0,1.0,202.7,203.34,195.825,197.325,7922065.0,196.9055,234.489175,49.19961836107281,Hold
774,TSLA,2015-02-27,206.9,208.55,202.8,203.34,3882084.0,0.0,1.0,206.9,208.55,202.8,203.34,3882084.0,196.6908333333333,234.420775,57.57635467980294,Hold
775,TSLA,2015-02-26,204.0,211.09,202.22,207.19,6472855.0,0.0,1.0,204.0,211.09,202.22,207.19,6472855.0,196.56716666666668,234.32137500000002,56.540169559951536,Hold
776,TSLA,2015-02-25,204.94,207.14,202.58,203.76,3909520.0,0.0,1.0,204.94,207.14,202.58,203.76,3909520.0,196.35616666666664,234.217575,59.608427324962754,Hold
777,TSLA,2015-02-24,207.29,207.29,201.7,204.11,6603560.0,0.0,1.0,207.29,207.29,201.7,204.11,6603560.0,196.2375,234.104525,59.068363165840005,Hold
778,TSLA,2015-02-23,215.66,218.2,206.33,207.335,8499775.0,0.0,1.0,215.66,218.2,206.33,207.335,8499775.0,196.37366666666668,233.98555,71.90839694656485,Hold
779,TSLA,2015-02-20,210.78,217.6,209.81,217.11,5982089.0,0.0,1.0,210.78,217.6,209.81,217.11,5982089.0,196.84066666666666,233.91920000000002,76.06084867894313,Hold
780,TSLA,2015-02-19,205.0,212.44,203.75,211.705,5154148.0,0.0,1.0,205.0,212.44,203.75,211.705,5154148.0,197.53083333333333,233.81417500000003,67.04620931777205,Hold
781,TSLA,2015-02-18,204.17,206.17,202.6,204.46,2713598.0,0.0,1.0,204.17,206.17,202.6,204.46,2713598.0,198.09316666666666,233.676525,62.50884642604388,Hold
782,TSLA,2015-02-17,205.7,205.7,201.5,204.35,3979647.0,0.0,1.0,205.7,205.7,201.5,204.35,3979647.0,198.6125,233.51232500000003,62.01177100053502,Hold
783,TSLA,2015-02-13,202.9,205.99,200.91,203.77,6191003.0,0.0,1.0,202.9,205.99,200.91,203.77,6191003.0,199.05249999999998,233.379875,59.21714818266543,Hold
784,TSLA,2015-02-12,193.57,203.0882,193.28,202.88,15649607.0,0.0,1.0,193.57,203.0882,193.28,202.88,15649607.0,199.64849999999998,233.23622500000002,52.35404896421845,Hold
785,TSLA,2015-02-11,212.21,214.74,207.28,212.8,9769102.0,0.0,1.0,212.21,214.74,207.28,212.8,9769102.0,200.395,233.15202499999998,59.27019050174403,Hold
786,TSLA,2015-02-10,217.55,220.5,215.0,216.29,5390542.0,0.0,1.0,217.55,220.5,215.0,216.29,5390542.0,201.12800000000001,233.142225,64.80007077140831,Hold
787,TSLA,2015-02-09,215.38,217.93,211.99,217.48,3472423.0,0.0,1.0,215.38,217.93,211.99,217.48,3472423.0,201.65333333333334,233.14087500000002,68.16584046867956,Hold
788,TSLA,2015-02-06,222.0,223.4,216.5001,217.36,3243931.0,0.0,1.0,222.0,223.4,216.5001,217.36,3243931.0,202.24433333333334,233.127625,64.13876563130296,Hold
789,TSLA,2015-02-05,219.88,225.48,219.638,220.99,3522947.0,0.0,1.0,219.88,225.48,219.638,220.99,3522947.0,203.00799999999998,233.12357500000002,63.97893030794166,Hold
790,TSLA,2015-02-04,218.29,221.479,216.8,218.55,3305377.0,0.0,1.0,218.29,221.479,216.8,218.55,3305377.0,203.77133333333333,233.11097500000002,65.2884019020054,Hold
791,TSLA,2015-02-03,213.22,220.37,211.27,218.36,4826244.0,0.0,1.0,213.22,220.37,211.27,218.36,4826244.0,204.35966666666667,233.132775,64.77909147479777,Hold
792,TSLA,2015-02-02,203.97,211.9499,203.3,210.94,4149186.0,0.0,1.0,203.97,211.9499,203.3,210.94,4149186.0,204.9,233.11592499999998,53.43955729415132,Hold
793,TSLA,2015-01-30,203.96,207.47,203.0,203.6,3006959.0,0.0,1.0,203.96,207.47,203.0,203.6,3006959.0,205.16333333333333,233.09797500000002,36.48188913348007,Hold
794,TSLA,2015-01-29,201.07,205.98,196.5,205.2,3548106.0,0.0,1.0,201.07,205.98,196.5,205.2,3548106.0,205.714,233.059275,42.95461930033572,Hold
795,TSLA,2015-01-28,206.11,206.368,198.42,199.37,3149606.0,0.0,1.0,206.11,206.368,198.42,199.37,3149606.0,205.99066666666667,232.960725,44.31284916201116,Hold
796,TSLA,2015-01-27,204.42,208.03,203.3,205.98,2781024.0,0.0,1.0,204.42,208.03,203.3,205.98,2781024.0,206.39866666666666,232.908125,51.59024390243902,Hold
797,TSLA,2015-01-26,201.83,208.62,201.05,206.55,3234522.0,0.0,1.0,201.83,208.62,201.05,206.55,3234522.0,206.93966666666665,232.814225,52.712724434035906,Hold
798,TSLA,2015-01-23,200.29,203.5,198.33,201.29,3442371.0,0.0,1.0,200.29,203.5,198.33,201.29,3442371.0,207.2866666666667,232.65887499999997,48.570401007013125,Hold
799,TSLA,2015-01-22,197.0,203.24,195.2,201.62,4116905.0,0.0,1.0,197.0,203.24,195.2,201.62,4116905.0,207.54466666666667,232.508125,37.85310734463276,Hold
800,TSLA,2015-01-21,189.55,198.68,189.51,196.57,4153043.0,0.0,1.0,189.55,198.68,189.51,196.57,4153043.0,207.40933333333334,232.332825,29.277007145859614,Hold
801,TSLA,2015-01-20,193.87,194.1199,187.04,191.93,4503182.0,0.0,1.0,193.87,194.1199,187.04,191.93,4503182.0,207.05916666666664,232.250725,24.96570644718794,Hold
802,TSLA,2015-01-16,190.7,194.49,189.65,193.07,3603158.0,0.0,1.0,190.7,194.49,189.65,193.07,3603158.0,206.84283333333332,232.14712500000002,26.666666666666643,Hold
803,TSLA,2015-01-15,194.49,195.7499,190.0,191.87,5216524.0,0.0,1.0,194.49,195.7499,190.0,191.87,5216524.0,206.66100000000003,232.07182500000002,20.65699314792421,Hold
804,TSLA,2015-01-14,185.83,195.2,185.0,192.69,11551855.0,0.0,1.0,185.83,195.2,185.0,192.69,11551855.0,206.306,231.97712499999997,23.062499999999986,Hold
805,TSLA,2015-01-13,203.32,207.61,200.911,204.25,4477320.0,0.0,1.0,203.32,207.61,200.911,204.25,4477320.0,206.208,231.933575,38.116894054236134,Hold
806,TSLA,2015-01-12,203.05,204.47,199.25,202.21,5950280.0,0.0,1.0,203.05,204.47,199.25,202.21,5950280.0,206.15633333333335,231.89287499999998,41.91516947582887,Hold
807,TSLA,2015-01-09,208.92,209.98,204.96,206.66,4580722.0,0.0,1.0,208.92,209.98,204.96,206.66,4580722.0,206.24133333333333,231.849875,52.99412915851273,Hold
808,TSLA,2015-01-08,212.81,213.7999,210.01,210.615,3442509.0,0.0,1.0,212.81,213.7999,210.01,210.615,3442509.0,206.35066666666665,231.8575,55.06500795061268,Hold
809,TSLA,2015-01-07,213.35,214.78,209.78,210.95,2968390.0,0.0,1.0,213.35,214.78,209.78,210.95,2968390.0,206.14533333333335,231.85365000000002,62.07256046705587,Hold
810,TSLA,2015-01-06,210.06,214.2,204.21,211.28,6261936.0,0.0,1.0,210.06,214.2,204.21,211.28,6261936.0,206.13116666666667,231.8596,56.35796545105568,Hold
811,TSLA,2015-01-05,214.55,216.5,207.1626,210.09,5368477.0,0.0,1.0,214.55,216.5,207.1626,210.09,5368477.0,206.31883333333334,231.84489999999997,54.18439716312056,Hold
812,TSLA,2015-01-02,222.87,223.25,213.26,219.31,4764443.0,0.0,1.0,222.87,223.25,213.26,219.31,4764443.0,206.8175,231.80095,69.47686986597495,Hold
